age,monthly_income,website_visits,time_spent_minutes,previous_purchases,is_student,country,device_type,purchased
32,2290.5443213364824,15,16.689182704645958,5,0,DE,Mobile,1
60,6407.0979912083,10,10.279522270937402,5,0,DE,Desktop,0
54,4934.318235763058,13,17.586423225594196,6,0,TR,Mobile,1
50,2768.172063686934,12,14.470451577205404,2,0,FR,Tablet,1
25,4190.7834081356805,7,14.162587737393483,0,1,FR,Mobile,1
61,3814.469029898464,7,10.860447485150816,2,1,FR,Mobile,0
61,2541.1277965514755,12,19.804005357041774,1,0,DE,Desktop,1
22,4054.275915934905,6,17.51242071424237,3,0,TR,Desktop,0
56,4286.042931580659,8,19.21327191570725,2,0,FR,Tablet,1
21,6896.879641977849,9,10.331378114707354,4,0,NL,Desktop,0
23,3016.4687113505906,11,20.27153272793404,1,0,DE,Desktop,1
62,1435.9010137069927,11,16.747370016817936,6,0,TR,Tablet,1
49,2426.569396966034,11,19.76120825555246,5,0,DE,Tablet,1
47,2661.0288648516666,10,11.076570278643882,3,0,DE,Tablet,0
64,3359.609235950657,3,15.802082084322128,0,0,FR,Tablet,0
52,2430.244406309286,9,20.77174886173974,6,1,FR,Mobile,1
57,5233.18300872841,12,17.94983649895783,5,0,NL,Desktop,1
33,2325.9508554857803,10,14.433148359917727,2,1,FR,Tablet,0
30,4030.0269524488453,4,17.728498437576768,3,1,NL,Tablet,1
59,7000.288275283262,12,10.227874833892685,4,1,NL,Tablet,1
47,4830.352407645436,13,18.42187021941225,2,0,FR,Desktop,1
36,4676.1355175685385,13,19.560008234456156,6,0,TR,Mobile,1
34,6785.97430111774,9,17.26002144347393,5,0,DE,Tablet,0
36,5868.47434635546,14,14.612674180414041,3,0,TR,Mobile,1
45,4847.686551028905,12,16.761814630399797,3,1,FR,Mobile,1
43,3533.9097250832965,6,14.796117424333572,6,1,DE,Mobile,1
54,3965.96668781531,9,14.147076812835298,0,0,TR,Desktop,1
43,3893.0441985006905,13,18.84060221408054,2,0,TR,Mobile,0
40,3397.8616786418374,15,22.909602387809322,6,1,DE,Desktop,1
26,4318.0547678243865,11,15.945846609817687,5,0,DE,Mobile,0
29,4526.121545571485,7,12.332438547823298,2,1,NL,Mobile,1
18,2133.057299262661,13,10.246343905275069,3,0,TR,Desktop,1
18,6448.063749943448,8,11.725903564011066,4,1,DE,Tablet,1
64,4614.696269609923,4,25.921383776302044,2,0,TR,Desktop,1
51,3605.8255570740735,15,23.143422236224666,3,0,DE,Mobile,1
49,4331.763968094187,12,19.79588791903482,4,1,TR,Mobile,1
42,5395.553336737901,9,21.384071705484175,6,1,DE,Desktop,1
57,1799.9703811211612,13,12.336570494701988,3,0,FR,Tablet,1
62,3842.408910279631,8,20.22846436951026,3,1,FR,Tablet,1
18,2221.216337706501,10,20.6553165178145,3,1,TR,Mobile,1
33,7985.5057314634305,14,14.56476382584246,1,0,NL,Desktop,1
56,4207.2790716529225,14,9.078750800021599,4,0,TR,Mobile,1
22,2233.3815286007402,9,7.768053927174952,4,0,NL,Tablet,1
39,9399.20017104609,5,17.039774359034258,3,1,TR,Tablet,1
46,3195.9721318294164,8,12.575719612263546,3,0,NL,Mobile,0
20,3686.3801228856887,10,16.654281301686765,3,1,FR,Tablet,1
29,3794.802640021956,13,13.626838898337974,1,0,FR,Mobile,0
43,2728.070415146447,12,9.453182270262557,1,0,FR,Mobile,1
33,4371.028026244215,20,23.848701957628638,3,0,NL,Tablet,1
54,1000.0,6,9.722540385665544,6,1,TR,Desktop,1
39,5628.847574315937,7,11.681202798842568,2,0,NL,Mobile,1
46,2308.292693894169,10,14.96396992745302,4,0,DE,Tablet,1
31,3377.017716534532,11,15.714382763070805,4,0,DE,Tablet,1
45,5127.279510529244,11,7.150598245660183,5,0,FR,Desktop,1
22,3693.3084725408266,4,19.104678748053853,3,1,NL,Tablet,0
64,3754.67837935356,9,18.325069536640072,2,0,DE,Tablet,1
47,2481.8838359053434,7,25.955972587770997,5,0,NL,Desktop,1
63,7143.472326205676,10,16.452160454320186,4,0,DE,Mobile,1
22,4797.223573309885,17,14.514538801494412,0,0,NL,Tablet,1
29,2375.82257759625,11,10.382378723381837,4,0,DE,Mobile,1
33,4267.273669086777,8,8.636064004264378,3,1,NL,Tablet,0
43,2269.798008023035,15,14.077190421398509,4,0,NL,Desktop,1
43,6583.621440984174,6,8.419874696423175,0,0,TR,Mobile,1
38,4299.456941062819,13,19.11086077140326,4,0,FR,Tablet,1
56,2536.6802081394,11,12.860235992761154,1,0,FR,Mobile,1
53,5046.386103435875,7,21.144821582616125,1,1,FR,Tablet,0
50,3582.8864919275297,9,16.457784038359854,5,1,DE,Desktop,1
47,2067.6570167162786,8,16.65225530605225,2,1,TR,Mobile,0
54,4571.569500850314,17,10.10714325876366,8,0,NL,Mobile,1
40,4529.262751206841,8,18.236267326580638,5,0,NL,Tablet,1
27,5706.600448851097,10,17.177966069854275,3,1,NL,Tablet,0
22,4096.755335376696,8,5.340818299648863,6,1,DE,Desktop,1
53,4160.590430437826,9,21.395221100455025,4,1,NL,Tablet,1
51,4240.199554817776,10,19.373817779110194,2,0,FR,Tablet,1
48,6392.924491760544,13,11.035138886371954,5,0,FR,Mobile,0
27,3534.889715088894,8,19.684758000612995,2,0,FR,Tablet,1
36,4704.1824532085975,9,12.905262014867905,2,0,FR,Tablet,1
49,4925.118178023418,8,11.766397437279757,2,0,DE,Mobile,1
18,4524.66477884614,12,16.75643040345859,2,1,DE,Tablet,0
22,3478.143090910644,10,19.935878933102632,3,0,FR,Mobile,1
62,4180.906010961255,13,22.634975879982857,3,0,FR,Mobile,1
21,3859.5133578507234,10,23.78464577240409,5,1,NL,Desktop,1
33,6938.815540167705,7,7.047760679549855,2,1,TR,Tablet,0
41,3313.3543218530413,8,6.245112826382213,3,0,DE,Tablet,1
33,2631.1322106216576,8,12.852014129510227,2,0,DE,Mobile,0
19,3990.6974628503863,8,10.487140134450847,5,0,NL,Mobile,1
45,3884.952703856991,9,27.34893074103499,2,1,FR,Desktop,1
49,4295.265280252945,10,16.401502639045766,5,1,TR,Tablet,0
44,3313.8300966980023,11,13.948363171307403,1,1,DE,Desktop,1
37,4165.560219899315,3,12.289360666419526,1,0,DE,Tablet,1
41,4194.410558456817,10,15.99389493463527,4,0,FR,Mobile,0
29,5358.984534040007,6,4.409637205225362,2,0,DE,Tablet,1
52,4139.509575563728,8,19.50960520708351,2,0,TR,Desktop,1
50,4153.712545947384,9,22.004023780559464,3,1,DE,Tablet,1
50,4774.519569562775,10,6.428134923085741,4,1,TR,Tablet,1
60,5301.482594772276,13,17.91310057280116,4,1,DE,Desktop,1
54,2524.4863185601316,15,17.237525687421225,3,1,NL,Desktop,1
29,2121.5191601997676,6,17.659191236808013,6,0,NL,Mobile,1
20,6543.219444075718,10,17.60423911874001,3,0,NL,Desktop,0
18,5056.113156892237,15,9.68871521173945,1,0,NL,Mobile,1
50,3670.920045505896,10,14.310611796095277,0,1,DE,Tablet,1
57,4029.5529049496963,6,19.353237505673988,6,0,FR,Desktop,1
27,3411.15746000526,13,6.555084502798845,5,0,DE,Tablet,1
60,4316.921086662328,10,15.562694103677849,3,0,TR,Desktop,1
61,2542.244215892968,8,17.854258748412818,1,0,DE,Tablet,1
46,5260.250477634889,5,13.201908703760669,1,0,FR,Desktop,0
30,4263.180097942753,8,17.368595745904667,1,1,FR,Tablet,1
29,4317.440644050027,12,15.19964713064815,1,1,TR,Mobile,0
48,2659.086425982217,12,13.914161479154185,3,0,NL,Tablet,1
63,4786.400645158953,8,12.861328442322353,1,0,FR,Mobile,1
19,2693.5425352809384,5,21.374648059550836,2,0,FR,Desktop,0
52,2961.773710136821,13,14.411745191650596,7,0,NL,Tablet,0
40,4131.432885162627,15,10.720792653997679,4,1,NL,Tablet,1
34,7760.997849423478,8,8.673369959690303,2,0,DE,Tablet,0
43,4257.199200032214,5,7.440542572309729,3,0,NL,Desktop,0
25,1000.0,11,7.745823271139494,2,0,TR,Mobile,0
46,3036.247924958874,8,12.718328077418303,2,1,FR,Tablet,1
43,5025.593668330861,14,14.352656894916144,3,1,NL,Mobile,1
27,2307.308582523814,8,13.45232904286919,3,0,FR,Tablet,1
43,5246.65366171849,11,10.82449527502191,2,0,TR,Mobile,1
51,4238.230862147545,15,12.275712515661597,1,1,NL,Desktop,1
58,5486.9907888861635,15,18.353586042398145,5,0,NL,Mobile,1
24,3161.718836123504,6,20.138008561857554,5,1,NL,Desktop,1
21,3044.824127600926,17,23.493532341033248,3,0,NL,Tablet,1
62,4847.477737426767,9,15.198994216360743,2,0,NL,Tablet,1
28,3988.707437541761,8,21.59791019342407,3,0,DE,Tablet,1
46,3897.9657823205885,17,15.737117158951191,4,1,TR,Tablet,1
53,6353.454803423594,12,22.189450698485206,3,0,TR,Tablet,1
42,4906.211390592677,10,17.94133844838214,1,0,DE,Mobile,1
38,1015.1155499564084,7,15.220006422471055,2,0,DE,Tablet,1
53,5198.602183774581,12,5.04877112855244,4,1,NL,Desktop,1
27,5048.453200622683,8,14.255946461537288,4,0,NL,Desktop,1
54,5777.366930835148,6,10.946312243196767,2,0,FR,Desktop,0
26,2590.4523706397367,12,13.16887946127865,1,1,NL,Desktop,0
41,4487.208737815185,8,21.271379340732658,1,0,TR,Mobile,1
52,4167.445031864772,9,17.12386474272688,2,0,NL,Mobile,1
52,2563.55222878037,9,20.021466338544464,3,0,DE,Desktop,1
53,5420.149851859871,4,17.860286345550755,6,0,FR,Tablet,1
35,3637.6810010359263,18,10.182405068927865,4,0,NL,Mobile,0
56,5729.098586878502,15,24.64861623626829,3,0,DE,Tablet,1
49,2885.711822398786,7,14.138883749697507,4,0,NL,Mobile,0
41,1809.1217938009072,4,20.19662965925231,5,0,NL,Tablet,1
40,3636.150726953283,8,23.151218194138977,3,0,TR,Tablet,1
49,4347.869773843671,14,8.198478263349994,7,1,DE,Tablet,1
54,3198.7061091716323,9,14.539420133434042,5,0,DE,Tablet,1
29,1000.0,7,18.489835398280878,3,1,DE,Desktop,1
30,4575.473717378155,10,13.599850968827052,6,0,TR,Tablet,1
40,4568.471035783039,10,28.685928669570504,2,0,FR,Desktop,1
42,5030.75091781145,9,16.33603275595422,1,0,NL,Desktop,0
52,3429.261346673834,10,18.097211117904436,3,0,TR,Desktop,1
58,3347.4224014271394,9,24.176428780749852,1,1,DE,Tablet,1
47,6160.482659202236,8,8.09762323098636,3,0,FR,Desktop,1
34,1636.8929712674258,12,12.79701645871362,2,0,TR,Mobile,1
37,3629.32330949854,14,10.206158670104877,3,0,DE,Desktop,1
42,4213.452769197708,18,17.16167104977963,4,0,TR,Desktop,1
39,4909.032745021362,10,23.182597683071325,3,1,FR,Desktop,1
30,4254.650773606478,11,9.769403477232316,2,0,DE,Desktop,1
36,2617.0110423076612,4,7.945176413452501,4,0,NL,Desktop,1
53,5751.420922031281,12,15.897083278912065,2,1,TR,Desktop,1
29,4002.8611184153615,11,21.797468510943663,3,1,DE,Mobile,0
58,1497.9959402629534,9,11.05637423310873,4,0,DE,Mobile,1
36,4313.7649761600915,8,9.929557510253963,3,0,NL,Mobile,1
29,4712.915306832196,19,22.913977564604842,5,0,DE,Mobile,1
26,6941.115930097172,15,14.032980049465554,5,0,FR,Tablet,0
24,4613.127023305438,13,18.175351987790993,4,0,DE,Mobile,1
45,1776.961641977317,12,21.905756024198585,2,1,DE,Mobile,1
31,1829.6480637874652,6,17.586734622689477,3,0,DE,Mobile,0
48,5888.064187297401,11,15.172980676252793,3,0,DE,Desktop,1
36,2795.795479976291,9,10.15602255349873,1,1,TR,Mobile,1
64,1675.6284037822602,8,12.342043409255979,3,0,TR,Mobile,1
33,5500.766301637648,8,16.7496663807337,2,0,TR,Tablet,1
22,3286.396281677994,11,21.21782325696941,3,0,TR,Mobile,0
52,5420.520946239411,11,12.604193007894699,6,0,FR,Desktop,1
29,2627.920742005883,10,12.047431785389659,5,1,FR,Tablet,1
42,6210.7185004988205,9,17.421838804044235,5,0,FR,Tablet,0
38,5308.095560399914,9,11.182540194791756,4,1,TR,Desktop,1
53,2915.9719500979795,9,17.20134653001208,10,1,TR,Desktop,1
40,1509.4142996580385,13,10.719321751925927,4,1,FR,Tablet,1
33,7457.745788131212,15,16.300052134052518,2,0,DE,Desktop,1
56,3684.6884470102805,15,13.400670076059914,2,0,NL,Mobile,0
62,2855.9025293864242,8,15.569827522989604,4,0,FR,Desktop,0
59,6079.462403244248,15,19.030167213149195,6,0,NL,Tablet,1
56,5418.63978011866,6,14.524688330427466,2,0,NL,Desktop,1
31,5774.194814968871,10,17.021376805178935,8,0,NL,Mobile,1
48,3852.237583723403,3,11.540002307787818,1,0,DE,Tablet,0
22,6821.582035485437,5,12.261648492256828,4,1,DE,Desktop,0
52,2034.0727291729575,14,9.517936942507696,2,1,TR,Desktop,1
40,3171.925717663718,8,14.687682361656057,4,0,TR,Mobile,1
46,4584.818133572326,13,16.463204396998904,2,0,DE,Desktop,1
60,5752.16701635567,12,16.930916723796546,3,1,DE,Tablet,1
28,4991.738530787245,9,23.484405329266227,3,0,TR,Mobile,1
35,3875.7013962298133,14,17.37980065459567,1,1,NL,Desktop,1
64,3287.278199140781,6,12.837646412270574,1,1,FR,Desktop,1
29,5760.266287539032,11,26.633257477391563,2,0,TR,Tablet,1
26,5146.594019915546,20,11.06886166764819,3,0,FR,Mobile,1
27,2688.2143109634035,8,16.000623918450326,3,0,NL,Tablet,1
61,2643.5959029054593,8,20.555792298982333,4,0,TR,Tablet,1
34,3181.7677683407273,11,17.78913943135413,6,0,NL,Desktop,0
55,2989.357201570938,14,4.560769687489081,1,1,TR,Mobile,0
24,5544.761368819702,11,18.387805547171457,4,0,NL,Desktop,0
63,4653.598483327027,20,12.254479611099786,4,1,NL,Tablet,1
30,4836.680860604647,11,11.193138071911775,4,0,TR,Desktop,1
57,4287.504455195164,16,6.602109265553642,10,0,NL,Desktop,1
59,4358.156073006032,6,15.773996913208748,3,0,FR,Desktop,1
26,1627.2738769895332,15,12.736878015104052,4,0,FR,Mobile,1
44,5191.275486527153,4,16.70810408103517,3,1,DE,Mobile,1
19,3154.777779112836,6,10.610737928339404,2,0,DE,Desktop,1
22,3950.267000425011,13,32.87150430624642,2,0,FR,Mobile,1
46,3290.240616796999,7,12.961953348050855,2,0,DE,Tablet,1
54,4218.807347727514,9,20.803994910099664,2,0,DE,Mobile,1
55,4859.640890865993,15,20.706010940882543,1,0,DE,Tablet,1
36,2486.717451215007,9,19.8715157967934,5,0,NL,Tablet,1
25,4379.123836366003,11,10.712012498554397,3,1,FR,Mobile,1
62,3326.496131869215,12,24.599541627286033,5,0,TR,Mobile,1
18,5982.188163814006,7,16.403038086717505,3,0,FR,Desktop,1
39,2328.061895530558,7,16.989773951654108,1,1,FR,Mobile,0
34,2496.2255956539193,11,14.60346912167948,4,0,DE,Desktop,1
24,3460.644672944785,12,15.033496105374097,4,1,DE,Tablet,1
42,2611.534427479242,4,15.245238578418107,1,0,TR,Mobile,1
62,3663.4284805196316,8,7.31343752824443,6,1,FR,Desktop,1
21,3208.1717408264303,8,16.288727642769473,3,1,NL,Desktop,1
53,4132.618566552719,8,18.997100989622,3,0,NL,Desktop,1
23,5512.108041736231,8,12.140051678934817,5,0,TR,Desktop,1
48,4106.919408526412,14,14.480389724661386,2,0,TR,Tablet,1
36,4243.531841224716,13,6.489622788613115,3,0,NL,Tablet,1
61,2414.0160957818503,15,20.547092560847105,2,0,NL,Tablet,0
56,3798.9106692773057,2,22.79582822060287,3,0,NL,Tablet,0
44,3367.368292585904,7,16.09359895526896,5,0,NL,Tablet,1
27,5022.461445460727,9,16.76442257585132,2,0,NL,Desktop,1
43,2853.149525195954,8,16.471200531933103,5,0,FR,Mobile,1
36,2709.01661123315,2,18.743379088309396,3,0,FR,Desktop,1
56,4476.143795721023,9,16.25555135030855,2,0,NL,Mobile,1
20,6970.154581559409,12,20.116973319840035,3,0,NL,Tablet,0
62,3736.077064038005,6,18.435681651223423,3,0,FR,Mobile,1
30,4252.312609345748,9,18.848853397092203,3,0,DE,Mobile,1
45,5422.032772532179,7,16.91977238819702,1,0,FR,Tablet,1
37,4764.855847922909,11,18.585203192538152,3,0,NL,Desktop,1
45,4774.719220573295,6,11.177200905647,4,0,TR,Mobile,1
25,3857.2113221229924,8,5.434491688669473,2,0,NL,Tablet,1
58,3886.397225832609,13,14.598856458130575,3,0,DE,Mobile,0
56,2867.2771934102066,6,24.298561836835326,4,0,NL,Desktop,1
18,4729.5598814520745,8,18.31473146374268,3,1,DE,Desktop,1
20,4695.331644997964,10,18.683114635817525,3,0,DE,Tablet,1
30,5075.746791540704,12,9.962636721914986,3,1,DE,Tablet,1
45,3267.843294169982,10,17.241685058047736,3,0,FR,Desktop,1
42,5245.201599067908,11,9.530344408672743,0,0,FR,Desktop,1
50,5700.002182221905,13,14.919072560105471,4,0,DE,Tablet,1
55,2179.0628225856094,6,13.689110628032674,0,0,DE,Mobile,0
23,3554.691130963891,11,17.325535393079345,1,1,NL,Tablet,1
61,5762.535372941257,12,15.163968697543272,1,0,NL,Tablet,1
62,3025.666450220672,5,19.46960787061011,2,1,FR,Desktop,0
49,4793.1437907750105,10,20.147668180156582,2,0,FR,Tablet,1
62,4012.8640030036468,5,21.142957134896747,2,0,DE,Desktop,1
64,4496.318982135263,8,30.10776484100341,4,0,FR,Mobile,1
38,4058.584454038317,16,11.215931597795748,2,0,DE,Desktop,1
33,5119.256476846407,9,12.966549920901759,3,0,FR,Desktop,0
38,2467.724296204183,18,13.094871699565564,3,1,TR,Mobile,1
28,2630.01513381657,11,5.310624729935201,2,1,FR,Desktop,1
54,6196.7703254002845,11,16.41403575881436,1,1,FR,Desktop,1
53,7150.544919977978,6,14.516942260379478,1,0,DE,Tablet,1
52,3991.870842060456,8,20.76977091580456,4,1,TR,Tablet,1
36,6572.8990632275645,4,19.56906127301475,2,0,NL,Tablet,0
37,2842.338029479716,10,17.233864124241254,2,0,FR,Mobile,1
35,3202.621174771064,7,16.35573975924931,1,0,TR,Tablet,1
64,6186.231267618057,13,12.202386087422727,1,0,NL,Tablet,1
58,5206.159792935037,8,15.985420359497825,2,0,TR,Tablet,1
31,6409.640646898388,10,16.910708269167635,1,1,TR,Tablet,1
32,4702.833653588507,14,14.867429090570843,1,1,NL,Desktop,1
48,2481.1808852285876,11,14.902825712468687,6,0,NL,Tablet,1
18,4335.366036254015,10,15.70894064708267,1,1,DE,Mobile,0
20,5803.003807702015,10,16.054206418563478,2,0,DE,Mobile,0
33,3800.8971960307417,11,19.5042786581526,4,0,DE,Tablet,1
40,3570.3497222414217,6,1.9183533731612545,1,0,TR,Desktop,1
28,4725.780104446184,11,16.400805073797727,3,0,FR,Mobile,1
29,3160.740601682208,12,16.311433316383717,6,0,FR,Tablet,1
27,4443.250724670251,10,19.24557527226895,2,1,FR,Mobile,1
49,4095.252197007185,8,14.49144847719026,3,0,NL,Desktop,1
33,3264.3783088773694,10,4.523172795795132,3,0,FR,Mobile,1
25,5471.105847801121,13,5.91495542542491,4,0,NL,Tablet,1
55,4968.981908426161,13,4.599079513465451,2,1,TR,Mobile,1
29,3469.4941235700608,14,20.072880674562597,2,0,TR,Tablet,1
41,3977.5581025898896,8,7.812120152564291,5,0,TR,Desktop,1
45,3593.0866002282446,6,21.59900467340249,4,0,DE,Tablet,1
25,3042.0285411355712,11,13.144348782315982,2,0,FR,Mobile,1
45,1452.5954913894461,8,13.930826926139167,1,0,TR,Tablet,0
53,3274.2583834658917,12,23.71689909730868,4,1,NL,Desktop,0
43,3063.958752526566,8,16.409250495356822,4,0,DE,Tablet,1
25,4172.336061753038,6,8.175039909602916,1,0,DE,Tablet,0
45,4661.048202292369,3,15.605743475785053,4,1,FR,Mobile,1
45,2796.7229952956723,15,19.799152908977963,1,1,TR,Desktop,1
54,4560.246042590508,13,12.334890152864256,1,1,FR,Tablet,1
58,2565.6313256999874,7,24.11534789921356,5,0,TR,Mobile,0
53,3812.0612265423174,18,8.756222732385632,1,0,FR,Desktop,1
44,3096.3713490087503,10,4.459636578854822,3,0,FR,Tablet,1
34,5119.260457118566,13,23.715131570896247,4,1,DE,Desktop,0
26,4175.159649991897,17,10.751354558377713,2,0,DE,Desktop,1
50,3834.7481112523315,7,10.12848085600361,2,0,TR,Tablet,1
37,3062.1253598276726,15,12.491267912000398,2,0,DE,Mobile,0
30,3506.7380374351915,10,10.133636291916464,2,0,DE,Mobile,1
45,6743.591218489077,8,19.49632528440025,3,0,NL,Mobile,1
46,3248.373818916181,7,12.675690091030543,2,1,TR,Tablet,1
30,4719.110376394725,8,9.052143953352314,0,0,FR,Desktop,1
63,3831.0305246684666,9,13.631022412553383,2,0,FR,Mobile,1
52,4676.237971861056,12,10.466779683669557,4,1,FR,Mobile,1
23,5255.4638090398585,15,14.801874406312471,5,1,NL,Desktop,1
35,3469.0322600183854,7,10.228092085103784,4,0,DE,Tablet,1
22,5064.660139667684,11,14.026393011515278,4,0,DE,Tablet,1
64,8134.9592155087585,6,14.147890580280622,4,0,FR,Tablet,1
42,4851.309991287557,8,24.32495271938369,7,0,FR,Tablet,1
19,6420.372196899694,20,20.89000168467569,1,0,FR,Mobile,1
27,4721.569000159921,11,15.863601454501717,2,1,NL,Mobile,0
47,2602.0575667037406,8,13.472716554587995,1,0,FR,Desktop,1
62,4413.540995879475,6,13.408036638554826,4,0,DE,Desktop,0
22,3504.4243056851037,6,15.641786698404626,3,0,NL,Desktop,0
50,3106.0889540236394,9,10.80267948491229,6,0,FR,Mobile,1
18,3891.1221843965714,8,13.12138636538129,4,0,DE,Tablet,0
35,3767.874881906872,10,13.749492893781094,4,0,TR,Mobile,1
49,2410.1126413107086,8,14.89588587936707,4,0,NL,Tablet,1
64,8062.692377079688,14,15.79268603817544,1,0,DE,Tablet,0
28,5211.806371708295,13,18.635759998054002,6,1,DE,Desktop,1
38,4366.5853687631725,8,19.613681671087807,3,0,DE,Desktop,1
43,4134.82016687646,5,17.71494484191498,2,0,DE,Tablet,1
42,5803.522929432845,8,23.721532661578806,3,1,NL,Mobile,1
39,7113.35554346424,15,18.288376387501806,2,0,NL,Mobile,1
44,5027.628058018861,8,14.723800264827563,2,0,TR,Desktop,1
30,4181.789057176481,11,14.58770929623397,2,0,NL,Desktop,1
50,6208.966107966426,9,19.552839039777474,2,0,NL,Tablet,1
51,4213.538864403791,7,13.772809202388126,2,1,FR,Tablet,1
58,4652.972214437652,6,17.034110921889457,6,1,TR,Tablet,1
52,5501.516380047757,9,17.52825110890392,6,0,TR,Desktop,1
18,3420.28129318861,7,2.6449891799538108,4,0,FR,Tablet,1
38,1000.0,17,7.536207703122977,1,0,FR,Tablet,0
23,3347.3796620049716,14,19.36442582659442,6,1,DE,Tablet,1
45,5159.501394069079,14,17.230334822144233,5,0,TR,Mobile,1
34,5053.826346577268,11,1.2016179373473683,6,0,NL,Tablet,1
22,6014.005164118902,9,1.447600819935209,4,1,DE,Desktop,0
48,3404.7534491957317,13,22.2627396152579,3,1,FR,Tablet,1
22,6371.387864420145,7,18.24439848739987,3,0,DE,Mobile,1
55,4277.601745677942,10,21.89617228289664,2,0,NL,Tablet,1
20,4906.61974384552,9,10.165690732526336,2,1,NL,Desktop,0
40,5355.419137441459,7,11.936575088937094,2,0,FR,Desktop,1
54,1927.501559659454,6,24.099735079317306,3,0,DE,Tablet,1
54,2492.654211059613,9,17.061363143986064,0,1,DE,Desktop,1
27,2442.864224399131,10,15.421378858510083,3,1,NL,Mobile,1
27,5608.325777273229,16,14.19977075487073,7,0,DE,Desktop,1
36,3541.8150823911574,14,6.360078399982642,2,0,DE,Desktop,1
34,7041.372959987077,14,20.652393464004906,4,0,NL,Tablet,1
38,4005.0639623383886,7,5.1172810501476516,2,1,FR,Desktop,0
31,1792.9392278777482,8,18.283074755797973,1,1,TR,Desktop,0
26,2991.373733942224,9,15.415936651789092,2,0,DE,Mobile,0
63,4176.0645448289915,6,16.480673742163926,4,0,NL,Mobile,0
18,4772.784796290219,14,12.051947149536485,4,0,NL,Tablet,1
62,2522.7434078764395,12,22.29866631336104,3,0,FR,Tablet,1
30,4852.721157709406,13,12.107978998441746,3,0,NL,Tablet,1
21,5253.314135568935,12,14.885376733490595,4,0,DE,Mobile,1
18,3038.578600667004,9,15.067401510447679,3,0,DE,Mobile,0
57,6953.735818088721,8,13.341746795780878,5,0,FR,Mobile,1
49,3201.0114649741654,5,17.032959156205,7,0,TR,Desktop,1
51,2500.1828886766853,10,18.60890539803345,5,0,DE,Desktop,1
45,1706.1662279101888,13,14.450017477462515,2,0,NL,Desktop,1
48,5830.961048038244,13,18.14186435531159,2,1,NL,Mobile,1
25,4034.3243160188545,8,18.211040619064264,3,0,NL,Desktop,1
56,3281.0710158034153,5,16.9874139834051,1,0,FR,Tablet,1
43,1788.792346852259,16,22.537195656731306,3,1,NL,Mobile,1
