,age,monthly_income,website_visits,time_spent,previous_purchases,is_student,country,device_type,purchased,annual_income,high_engagement,frequent_visitor,income_per_age,returning_customer,total_engagement
206,19,3883.3646005827,9,17.843428270477258,3,0,NL,TABLET,1,46600.3752069924,True,False,204.3876105569842,True,26.843428270477258
207,45,3720.153759977597,7,8.217148855048151,0,0,DE,TABLET,0,44641.845119731166,False,False,82.67008355505772,False,15.217148855048151
208,40,5366.295721403805,15,9.37727625364153,2,0,FR,TABLET,1,64395.54865684566,False,True,134.15739303509514,True,24.37727625364153
209,54,3273.590556704768,7,8.202769048094744,6,1,DE,MOBILE,1,39283.086680457214,False,False,60.62204734638459,True,15.202769048094744
210,49,2072.9594483862184,17,10.280193883780042,3,0,DE,DESKTOP,1,24875.51338063462,False,True,42.30529486502486,True,27.280193883780044
211,50,5323.450569318541,8,16.216979595984263,6,0,TR,DESKTOP,1,63881.40683182249,True,False,106.46901138637082,True,24.216979595984263
212,18,3112.6791884917816,10,29.36164863118858,2,0,NL,TABLET,1,37352.15026190138,True,False,172.92662158287675,True,39.36164863118858
213,36,2536.8099584859806,6,12.799068027616917,1,0,NL,MOBILE,1,30441.719501831765,False,False,70.46694329127723,True,18.79906802761692
214,19,7150.07223785978,12,17.36736876118972,0,1,DE,DESKTOP,1,85800.86685431737,True,True,376.31959146630425,False,29.36736876118972
215,61,3732.104795165932,8,14.402054273168645,7,0,NL,DESKTOP,1,44785.25754199119,False,False,61.182045822392325,True,22.402054273168645
216,43,4741.339123446,6,16.217772960093125,2,0,NL,TABLET,1,56896.069481351995,True,False,110.2637005452558,True,22.217772960093125
217,49,4044.2923615116647,12,13.574293197553857,2,0,TR,DESKTOP,0,48531.508338139975,False,True,82.53657880636051,True,25.574293197553857
218,23,2670.520764444507,11,20.76958832418221,5,0,NL,TABLET,0,32046.249173334087,True,True,116.109598454109,True,31.76958832418221
219,49,5034.150430032883,4,17.97737976613711,1,1,NL,MOBILE,1,60409.8051603946,True,False,102.73776387822211,True,21.97737976613711
220,21,4471.868475680087,10,14.972414725756014,2,0,FR,DESKTOP,1,53662.42170816104,False,False,212.94611788952793,True,24.972414725756014
221,28,3010.9302525401013,8,18.229483971115087,3,1,FR,TABLET,0,36131.16303048121,True,False,107.53322330500362,True,26.229483971115087
222,34,4649.785506784508,15,19.749354713099144,2,1,FR,TABLET,0,55797.42608141409,True,True,136.75839725836786,True,34.749354713099144
223,55,3228.534858804997,11,11.403390595274878,5,0,FR,DESKTOP,0,38742.418305659965,False,True,58.70063379645449,True,22.403390595274878
224,41,2343.2569598372047,13,17.349569902514435,2,1,NL,MOBILE,1,28119.083518046456,True,True,57.15260877651719,True,30.349569902514435
225,22,2191.499118471815,7,19.34668313530352,4,0,DE,TABLET,0,26297.989421661783,True,False,99.61359629417342,True,26.34668313530352
226,51,4405.087931444468,4,17.328853672583012,7,0,FR,MOBILE,1,52861.05517733362,True,False,86.3742731655778,True,21.328853672583012
227,23,3425.903605107333,8,18.52877678784932,6,0,FR,TABLET,1,41110.843261288,True,False,148.95233065684056,True,26.52877678784932
228,39,6252.556028565942,11,15.423962344917578,1,0,DE,MOBILE,0,75030.67234279131,True,True,160.32194945040877,True,26.423962344917577
229,28,3935.562829993065,11,17.744036493070897,1,0,DE,DESKTOP,1,47226.75395991678,True,True,140.55581535689518,True,28.744036493070897
230,33,2822.195059819627,14,22.628182435615003,0,0,DE,DESKTOP,1,33866.34071783553,True,True,85.52106241877658,False,36.628182435615
231,50,4236.726457965868,8,9.9492123610281,4,0,TR,TABLET,1,50840.71749559041,False,False,84.73452915931735,True,17.9492123610281
232,26,2058.5990176380906,7,14.985595109849704,2,0,DE,MOBILE,1,24703.188211657085,False,False,79.17688529377271,True,21.985595109849704
233,23,3873.8031392129465,8,11.143106100994146,4,0,NL,TABLET,0,46485.637670555356,False,False,168.42622344404114,True,19.143106100994146
234,33,4478.750164717413,8,11.990402721582289,5,0,NL,TABLET,1,53745.00197660895,False,False,135.71970196113372,True,19.99040272158229
235,46,4293.508461452958,7,17.485605965334976,4,0,TR,DESKTOP,1,51522.10153743549,True,False,93.33714046636865,True,24.485605965334976
236,20,5954.199895779638,8,6.580032716081544,1,0,FR,TABLET,0,71450.39874935565,False,False,297.7099947889819,True,14.580032716081543
237,37,7896.275688766676,17,9.398834279987735,5,0,DE,TABLET,1,94755.3082652001,False,True,213.41285645315338,True,26.398834279987735
238,53,5007.096057011928,11,21.0503027750788,2,1,FR,DESKTOP,0,60085.15268414313,True,True,94.47351050965901,True,32.050302775078805
239,36,5768.19449167828,11,8.371108567112184,1,1,NL,MOBILE,1,69218.33390013936,False,True,160.2276247688411,True,19.371108567112184
240,43,7815.19398948586,11,22.20931733941092,2,0,TR,MOBILE,1,93782.32787383032,True,True,181.7486974299037,True,33.209317339410916
241,20,2490.6612282752862,11,14.93928474163944,1,0,TR,TABLET,1,29887.934739303433,False,True,124.53306141376432,True,25.93928474163944
242,36,4195.941113162513,14,14.64452022833563,2,0,FR,TABLET,0,50351.293357950155,False,True,116.5539198100698,True,28.64452022833563
243,37,3283.005201870012,11,11.589868175955472,3,0,FR,TABLET,1,39396.06242244015,False,True,88.72987032081114,True,22.589868175955473
244,49,5263.986565391609,21,13.371847156801527,3,0,DE,DESKTOP,0,63167.8387846993,False,True,107.42829725288998,True,34.37184715680153
245,24,4407.428379214931,9,16.138101446140826,3,1,TR,TABLET,0,52889.14055057917,True,False,183.64284913395545,True,25.138101446140826
246,58,2772.351520144099,10,13.897245549344964,4,0,NL,TABLET,1,33268.21824172919,False,False,47.7991641404155,True,23.897245549344966
247,50,4016.421724520567,15,10.587030773464836,3,1,TR,DESKTOP,1,48197.0606942468,False,True,80.32843449041134,True,25.587030773464836
248,57,5570.384109483828,15,18.089961145296503,4,1,NL,MOBILE,1,66844.60931380594,True,True,97.7260370084882,True,33.0899611452965
249,56,2044.4130534624005,11,21.199978451605965,3,0,FR,TABLET,0,24532.956641548808,True,True,36.50737595468572,True,32.199978451605965
250,35,2803.983166541532,7,6.970159813007591,2,1,FR,TABLET,1,33647.79799849838,False,False,80.11380475832948,True,13.97015981300759
251,57,2579.087372437287,14,25.955608025885528,2,1,DE,MOBILE,0,30949.048469247442,True,True,45.247146884864684,True,39.955608025885525
252,18,4489.594833230365,11,16.451273444481618,3,0,NL,MOBILE,1,53875.13799876438,True,True,249.42193517946473,True,27.451273444481618
253,28,5860.77411942244,11,17.421576201246385,3,0,DE,MOBILE,1,70329.28943306928,True,True,209.31336140794429,True,28.421576201246385
254,45,1000.0,14,22.52358807769833,3,1,FR,TABLET,1,12000.0,True,True,22.22222222222222,True,36.523588077698335
255,42,4141.597845217875,12,4.429229738237613,8,0,FR,TABLET,1,49699.1741426145,False,True,98.6094725051875,True,16.429229738237613
256,40,2613.668924087224,8,7.0671261619214985,3,1,DE,TABLET,1,31364.027089046685,False,False,65.3417231021806,True,15.067126161921498
257,48,5508.104162244977,9,4.868191072081993,5,0,TR,MOBILE,1,66097.24994693972,False,False,114.75217004677035,True,13.868191072081993
258,47,3644.5475866431193,10,8.825376792622357,4,0,DE,DESKTOP,1,43734.57103971743,False,False,77.54356567325786,True,18.825376792622357
259,59,4196.0109086160965,10,17.92066902276968,2,0,NL,DESKTOP,1,50352.13090339316,True,False,71.11882895959485,True,27.92066902276968
260,52,3997.99450719691,11,8.863423112066332,5,1,FR,TABLET,1,47975.93408636292,False,True,76.88450975378673,True,19.863423112066332
261,24,5686.328204784768,11,10.364629837327817,4,0,NL,MOBILE,1,68235.93845741721,False,True,236.930341866032,True,21.36462983732782
262,33,7072.947296196673,10,11.237819443771446,3,0,TR,MOBILE,1,84875.36755436007,False,False,214.33173624838403,True,21.237819443771446
263,43,2298.0020051778383,9,14.237603414002557,3,0,FR,MOBILE,1,27576.02406213406,False,False,53.44190709715903,True,23.237603414002557
264,19,2571.165823008022,9,13.989477319896404,5,0,FR,DESKTOP,1,30853.989876096264,False,False,135.32451700042222,True,22.9894773198964
265,18,4482.246853832061,8,10.909554137491629,2,1,DE,TABLET,1,53786.96224598473,False,False,249.01371410178115,True,18.90955413749163
266,29,2775.3964775471222,12,9.718212731812155,1,0,DE,TABLET,1,33304.75773056547,False,True,95.70332681196973,True,21.718212731812155
267,22,5400.375655600411,7,13.432444015330814,0,0,NL,MOBILE,0,64804.50786720493,False,False,245.4716207091096,False,20.432444015330816
268,54,5641.176188626506,15,15.003063280284245,5,0,DE,TABLET,1,67694.11426351807,False,True,104.46622571530567,True,30.003063280284245
269,49,3180.135531630313,10,21.981104715858763,6,0,FR,MOBILE,0,38161.62637956376,True,False,64.90072513531251,True,31.981104715858763
270,26,2854.6941000377874,11,9.986997519032863,1,0,DE,DESKTOP,1,34256.329200453445,False,True,109.79592692453028,True,20.98699751903286
271,58,3587.8314675209213,12,14.29304291754154,3,0,FR,TABLET,1,43053.97761025105,False,True,61.85916323311933,True,26.29304291754154
272,52,4156.027320944528,14,4.76179399946407,2,0,DE,TABLET,1,49872.32785133433,False,True,79.92360232585631,True,18.761793999464068
273,36,4472.255784842788,11,20.44890155673413,4,0,DE,TABLET,1,53667.06941811345,True,True,124.22932735674411,True,31.44890155673413
274,33,1000.0,8,14.248773966089786,5,0,FR,DESKTOP,1,12000.0,False,False,30.303030303030305,True,22.248773966089786
275,20,2548.816721724822,9,18.88791082422601,2,1,NL,MOBILE,1,30585.800660697863,True,False,127.44083608624109,True,27.88791082422601
276,37,3393.8509766941243,8,21.01247910931912,3,1,NL,TABLET,1,40726.21172032949,True,False,91.72570207281417,True,29.01247910931912
277,41,2804.5160023796698,11,17.2097311457465,5,0,FR,DESKTOP,1,33654.19202855603,True,True,68.4028293263334,True,28.2097311457465
278,50,1000.0,6,15.580227183937753,3,0,NL,TABLET,1,12000.0,True,False,20.0,True,21.58022718393775
279,41,1167.4413019679596,15,5.37922134418587,5,0,NL,MOBILE,1,14009.295623615515,False,True,28.474178096779504,True,20.379221344185872
280,28,2041.962211623449,15,14.107087380836068,4,1,TR,DESKTOP,1,24503.546539481387,False,True,72.92722184369461,True,29.10708738083607
281,25,3827.073698720172,11,9.965574329389618,2,0,FR,DESKTOP,1,45924.884384642064,False,True,153.0829479488069,True,20.965574329389618
282,53,3345.696709778036,13,9.406077130605674,1,1,DE,TABLET,1,40148.360517336434,False,True,63.12635301467993,True,22.406077130605674
283,55,3052.646376207138,9,5.32673767653462,1,0,DE,DESKTOP,1,36631.756514485656,False,False,55.502661385584325,True,14.32673767653462
284,57,5194.7724411892605,9,13.853446748695715,3,0,TR,TABLET,1,62337.26929427113,False,False,91.13635861735544,True,22.853446748695717
285,37,5194.200497385643,9,10.569605500654106,2,0,FR,MOBILE,1,62330.40596862772,False,False,140.383797226639,True,19.569605500654106
286,52,4224.877980222811,9,11.00712893295019,3,0,DE,MOBILE,1,50698.53576267373,False,False,81.24765346582329,True,20.007128932950188
287,42,4180.180424077988,8,9.830796601200216,2,1,NL,DESKTOP,1,50162.16508893586,False,False,99.5281053351902,True,17.830796601200216
288,52,2715.0091735998826,6,21.545330804238816,2,0,DE,DESKTOP,0,32580.11008319859,True,False,52.21171487692082,True,27.545330804238816
289,42,2894.511504015208,15,9.52352643922764,3,0,FR,MOBILE,1,34734.138048182496,False,True,68.91694057179068,True,24.523526439227638
290,46,1438.525925312173,7,12.872565739729,3,0,DE,MOBILE,1,17262.311103746077,False,False,31.272302724177674,True,19.872565739728998
291,35,3623.872852332504,14,13.958857807430707,3,1,TR,MOBILE,1,43486.474227990046,False,True,103.53922435235725,True,27.958857807430707
292,63,5178.611934566795,10,13.7557844267493,3,0,TR,TABLET,1,62143.34321480154,False,False,82.20018943756817,True,23.7557844267493
293,35,6031.49484516184,11,23.643070682086808,7,1,NL,TABLET,1,72377.93814194208,True,True,172.32842414748114,True,34.64307068208681
294,19,3632.830213141805,11,4.81658670187138,4,1,TR,DESKTOP,1,43593.962557701656,False,True,191.20159016535817,True,15.81658670187138
295,52,4737.503248014536,10,16.123685507922037,8,0,DE,MOBILE,1,56850.03897617444,True,False,91.10583169258724,True,26.123685507922037
296,33,1000.0,7,19.36295183992162,4,1,DE,DESKTOP,1,12000.0,True,False,30.303030303030305,True,26.36295183992162
297,58,3350.607519402364,12,16.262109619127283,4,0,NL,TABLET,1,40207.29023282837,True,True,57.76909516210972,True,28.262109619127283
298,53,3315.4564298001046,9,25.719698867253,6,1,NL,MOBILE,1,39785.47715760126,True,False,62.5557816943416,True,34.719698867253
299,50,6236.752471338074,14,21.58477223715776,2,0,NL,MOBILE,0,74841.0296560569,True,True,124.73504942676149,True,35.584772237157765
300,21,4589.400191382127,11,11.461044675110172,3,0,FR,DESKTOP,1,55072.80229658552,False,True,218.54286625629175,True,22.461044675110173
301,50,4741.383134320911,10,13.92791178185361,1,0,FR,TABLET,0,56896.597611850935,False,False,94.82766268641822,True,23.92791178185361
302,31,4663.492466498489,9,18.8117078221126,4,0,FR,TABLET,1,55961.90959798187,True,False,150.43524085478998,True,27.8117078221126
303,38,4068.164098498332,12,14.358563478029687,5,0,TR,MOBILE,0,48817.969181979985,False,True,107.05694996048241,True,26.358563478029687
304,37,6298.547996273695,11,14.452980244821726,7,0,DE,DESKTOP,1,75582.57595528435,False,True,170.2310269263161,True,25.452980244821724
305,25,1000.0,7,25.07965522483928,4,0,TR,MOBILE,0,12000.0,True,False,40.0,True,32.07965522483928
306,24,4219.315613073127,15,19.99679427600292,3,1,DE,MOBILE,1,50631.787356877525,True,True,175.80481721138028,True,34.996794276002916
307,20,5694.704277459346,8,25.318787878149323,5,0,TR,TABLET,1,68336.45132951214,True,False,284.7352138729673,True,33.31878787814932
308,34,1162.9098202110272,15,14.521969997326478,3,0,NL,TABLET,1,13954.917842532326,False,True,34.20323000620668,True,29.52196999732648
309,50,5256.876780658453,9,15.71388551037986,1,0,FR,MOBILE,1,63082.521367901434,True,False,105.13753561316906,True,24.71388551037986
310,29,2858.255138102025,13,16.668553796943915,2,0,DE,TABLET,0,34299.0616572243,True,True,98.5605220035181,True,29.668553796943915
311,39,4164.723893263062,10,18.44108352558318,2,0,DE,TABLET,1,49976.68671915674,True,False,106.7877921349503,True,28.44108352558318
312,39,2829.46092858186,6,13.409021493968746,4,0,DE,DESKTOP,1,33953.53114298232,False,False,72.5502802200477,True,19.409021493968744
313,63,5438.727514823533,8,10.376509701135728,2,0,TR,DESKTOP,1,65264.7301778824,False,False,86.32900817180212,True,18.376509701135728
314,47,3567.4571781646505,11,10.926169609751868,2,0,TR,DESKTOP,1,42809.48613797581,False,True,75.90334421626916,True,21.926169609751867
315,55,5268.695284535817,10,14.377778881989606,3,0,DE,DESKTOP,1,63224.34341442981,False,False,95.79445971883304,True,24.377778881989606
316,55,4652.994754396512,10,6.799599342693711,1,0,NL,DESKTOP,1,55835.93705275814,False,False,84.59990462539112,True,16.79959934269371
317,62,2809.3112739117423,10,16.847001787463853,6,0,NL,MOBILE,0,33711.73528694091,True,False,45.31147215986681,True,26.847001787463853
318,25,4752.788785593288,8,3.597630718318296,5,1,NL,TABLET,1,57033.46542711945,False,False,190.1115514237315,True,11.597630718318296
319,44,3004.646412980901,9,7.202722469496006,1,0,FR,MOBILE,1,36055.75695577081,False,False,68.28741847683865,True,16.202722469496006
320,44,4096.19214075996,12,21.034793077598597,3,0,DE,DESKTOP,1,49154.30568911952,True,True,93.09527592636273,True,33.03479307759859
321,51,3540.1084577653,10,15.377805847271352,5,0,NL,MOBILE,1,42481.3014931836,True,False,69.41389132873137,True,25.377805847271354
322,38,5349.86779958316,8,17.09232708308621,4,0,DE,MOBILE,1,64198.413594997925,True,False,140.78599472587265,True,25.09232708308621
323,47,4810.483406106127,9,16.57491166100482,1,1,NL,MOBILE,0,57725.80087327353,True,False,102.35071076821548,True,25.57491166100482
324,50,3953.917677092887,16,24.662166915675485,4,0,DE,DESKTOP,1,47447.01212511465,True,True,79.07835354185774,True,40.662166915675485
325,45,2971.4323342665084,12,21.036287333549847,6,1,FR,DESKTOP,1,35657.1880111981,True,True,66.03182965036686,True,33.03628733354985
326,64,2096.5127652539227,11,23.43820382609471,3,0,DE,DESKTOP,1,25158.15318304707,True,True,32.75801195709254,True,34.43820382609471
327,50,4203.484628936047,6,12.299641436430615,4,1,NL,TABLET,1,50441.81554723256,False,False,84.06969257872093,True,18.299641436430615
328,22,3051.5636602723616,16,14.39354953974718,2,0,DE,TABLET,1,36618.76392326834,False,True,138.70743910328918,True,30.39354953974718
329,36,1183.005763639262,7,7.788365776683337,3,1,TR,MOBILE,1,14196.069163671145,False,False,32.86127121220173,True,14.788365776683337
330,21,2004.9571885056243,14,19.71440056316409,2,1,NL,TABLET,0,24059.48626206749,True,True,95.47415183360116,True,33.71440056316409
331,52,6438.812958312576,11,18.633589734275198,4,0,DE,TABLET,1,77265.7554997509,True,True,123.82332612139568,True,29.633589734275198
332,34,3010.035422515832,7,11.424422893455448,2,0,NL,DESKTOP,1,36120.42507018999,False,False,88.53045360340683,True,18.42442289345545
333,61,5623.244166265602,16,12.169975317409548,3,0,DE,MOBILE,1,67478.92999518722,False,True,92.18433059451806,True,28.16997531740955
334,45,3465.025409202579,6,17.207722722402224,5,1,FR,TABLET,1,41580.30491043095,True,False,77.0005646489462,True,23.207722722402224
335,47,5859.36645274122,16,13.88884449908491,3,0,FR,TABLET,1,70312.39743289465,False,True,124.66737133491958,True,29.88884449908491
336,46,5750.746026211567,8,11.516551627630122,1,0,NL,TABLET,1,69008.95231453881,False,False,125.01621796112103,True,19.516551627630122
337,63,2761.456859649013,8,13.033357492384113,3,0,NL,TABLET,0,33137.482315788155,False,False,43.83264856585735,True,21.033357492384113
338,23,1018.0364997885928,8,12.971284600323171,6,0,NL,MOBILE,1,12216.437997463114,False,False,44.26245651254751,True,20.971284600323173
